"Code","Identifier","Name_En","Name_Es","Name_Fr"
"0302.3110","5036","Fr/ch albacore or longfinned tunas ""Thunnus alalunga""  (for ind. manufacture under 1604)","Albacoras o atunes blancos (Thunnus alalunga),  frescos o refrigerados, destinados a la fabricación industrial 1604,","Thons blancs ou germons [Thunnus alalunga], frais/réfrig., pour fabrication industrielle des produits relevant au 1604"
"0302.3190","5037","Fr/ch albacore or longfinned tunas ""Thunnus alalunga"" (excl. for ind. manufacture)","Albacoras o atunes blancos (Thunnus alalunga), frescos o refrigerados, excepto atunes dest fabricación indust","Thons blancs ou germons [Thunnus alalunga], frais ou réfrigérés, à l'excl. de thons destinés à la fabrication industr"
"0302.3200","5038","Fr/ch yellowfin tunas ""Thunnus albacares""","Atunes de aleta amarilla (rabiles) (Thunnus albacares), frescos o refrigerados","Thons à nageoires jaunes [Thunnus albacares], frais ou réfrigérés"
"0302.3210","5039","Fr/ch yellowfin tunas ""Thunnus albacares""  (for ind. manufacture under 1604)","Atunes de aleta amarilla (rabiles) (Thunnus albacares), frescos/refrigerados, para la fabricación industrial de 1604","Thons à nageoires jaunes[Thunnus albacares],frais ou réfrig.,pour fabrication industrielle des produits relevant au 1604"
"0302.3290","5040","Fr/ch yellowfin tunas ""Thunnus albacares"" (excl. for ind. manufacture)","Los demás atunes de aleta amarilla (rabiles) (Thunnus albacares), frescos o refrigerados, exc destinados fabricación ind","Thons à nageoires jaunes [Thunnus albacares], frais ou réfrigérés, à l'excl. de thons destinés à la fabrication indust"
"0302.3300","5041","Fr/ch skipjack or stripe-bellied bonito","Listados o bonitos de vientre rayado, frescos o refrigerados","Listaos ou bonites à ventre rayé [Euthynnus -Katsuwonus- Pelamis], frais ou réfrigérés"
"0302.3310","5042","Fr/ch skipjack or stripe-bellied bonito (for ind. manufacture under 1604)","Listados o bonitos de vientre rayado,  frescos o refrigerados, destinados a la fabricación industrial de 1604","Listaos ou bonites à ventre rayé [Euthynnus -Katsuwonus- Pelamis], frais/réfrigérés, pour fabrication industr (1604)"
"0302.3390","5043","Fr/ch skipjack or stripe-bellied bonito (excl. for ind. manufacture)","Los demás listados o bonitos de vientre rayado,  frescos o refrigerados, excepto destinadosfabric industrial","Listaos/bonites à ventre rayé [Euthynnus -Katsuwonus- Pelamis], frais ou réfrig, à l'excl. de thons pour fabric.industr."
"0302.3400","5044","Fr/ch bigeye tunas ""Thunnus obesus""","Patudos o atunes ojo grande (Thunnus obesus), frescos o refrigerados","Thons obèses [Thunnus obesus], frais ou réfrigérés"
"0302.3410","5045","Fr/ch bigeye tunas ""Thunnus obesus"" (for ind. manufacture under 1604)","Patudos o atunes ojo grande (Thunnus obesus), frescos o refrigerados, destinados a la fabricación industrial de 1604","Thons obèses [Thunnus obesus], frais ou réfrigérés, destinés à la fabrication industrielle des produits relevant au 1604"
"0302.3490","5046","Fr/ch bigeye tunas ""Thunnus obesus"" (excl. for ind. manufacture)","Los demás patudos o atunes ojo grande (Thunnus obesus), frescos o refrigerados, excepto destinados a la fabric indus","Thons obèses [Thunnus obesus], frais ou réfrigérés, à l'excl. de thons destinés à la fabrication industrielle"
"0302.3500","5047","Fr/ch Atlantic and Pacific bluefin tuna (Thunnus thynnus, Thunnus orientalis)","Atunes comunes o de aleta azul, del Atlántico y del Pacífico (Thunnus thynnus, T.orientalis), frescos o refrigerados","Thons rouges de l'Atlantique et du Pacifique (Thunnus thynnus, Thunnus orientalis), frais ou réfrigérés"
"0302.3511","5048","Fr/ch Atlantic bluefin tuna (Thunnus thynnus) for ind. manufacture under 1604","Atunes comunes o aleta azul del Atlántico (Thunnus thynnus), frescos/refrigerados,para fabricación industrial","Thons rouges de l'Atlantique (Thunnus thynnus), frais ou réfrigérés, destinés à la fabrication industrielle pour1604"
"0302.3519","5049","Fr/ch Atlantic bluefin tuna ""Thunnus thynnus"" (excl. for ind. manufacture)","Atunes comunes o de aleta azul del Atlántico (Thunnus thynnus), frescos o refrigerados, excepto para fabricación indus","Thons rouges de l'Atlantique (Thunnus thynnus), frais ou réfrigérés, à l'excl. de thons destinés à la fabricatindustr"
"0302.3591","5050","Fr/ch Pacific bluefin tuna ""Thunnus orientalis""  (for ind. manufacture under 1604)","Atunes comunes o aleta azul del Pacífico (Thunnus orientalis), frescos o refrigerados,  dest  fabricación industrial","Thons rouges du Pacifique (Thunnus orientalis), frais ou réfrigérés, destinés à la fabric industri pour 1604"
"0302.3599","5051","Fr/ch Pacific bluefin tuna ""Thunnus orientalis"" (excl. for ind. manufacture)","Atunes comunes o de aleta azul del Pacífico(Thunnus orientalis),frescos o refrigerados, exc. destinados  fabric indust","Thons rouges du Pacifique (Thunnus orientalis), frais ou réfrigérés, à l'excl. de thons destinés à la fabric industri"
"0302.3600","5052","Fr/ch Southern bluefin tunas ""Thunnus maccoyii""","Atunes del sur (Thunnus maccoyii), frescos o refrigerados","Thons rouges du sud [Thunnus maccoyii], frais ou réfrigérés"
"0302.3610","5053","Fr/ch Southern bluefin tunas ""Thunnus maccoyii"" (for ind. manufacture under 1604)","Atunes del sur (Thunnus maccoyii), frescos o refrigerados,  destinados a la fabricación industrial de productos","Thons rouges du sud [Thunnus maccoyii], frais ou réfrigérés, destinés à la fabric industr des produits relevant au 1604"
"0302.3690","5054","Fr/ch Southern bluefin tunas ""Thunnus maccoyii"" (excl. for ind. manufacture)","Los demás atunes del sur (Thunnus maccoyii), frescos o refrigerados, excepto  destinados a la fabricación industrial","Thons rouges du sud [Thunnus maccoyii], frais ou réfrigérés, à l'excl. de thons destinés à la fabrication industrielle"
"0302.3900","5055","Fr/ch other tunas","Los demás atunes,  frescos o refrigerados","Autres thons, frais ou réfrigérés"
"0302.3920","5056","Fr/ch other tunas (for ind. manufacture under 1604)","Los demás atunes, frescos o refrigerados, destinados a la fabricación industrial","Autres thons, frais ou réfrigérés, destinés à la fabrication industrielle des produits relevant du no 1604"
"0302.3980","5057","Fr/ch other tunas (excl. for ind. manufacture under 1604)","Los demás atunes, frescos o refrigerados, excepto atunes destinados a la fabricación industrial","Autres thons, frais ou réfrigérés, à l'excl. de thons destinés à la fabrication industrielle"
"0302.4100","5058","Fr/ch herring (Clupea harengus, Clupea pallasii)","Arenques (Clupea harengus, Clupea pallasii), frescas o refrigeradas","Harengs (Clupea harengus, Clupea pallasii),  frais ou réfrigérés"
"0302.4200","5059","Fr/ch anchovies ""Engraulis spp.""","Anchoas (Engraulis spp.), frescas o refrigeradas","Anchois (Engraulis spp.),  frais ou réfrigérés"
"0302.4300","5060","Fr/ch sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.),brisling or sprats (Sprattus sprattus)","Sardinas, sardinelas y espadines, excepto los hígados, huevas y lechas, frescas o refrigeradas","Sardines , sardinelles, sprats ou esprots, frais ou réfrigérés"
"0302.4310","5061","Fr/ch sardines of the species Sardina pilchardus (European sardine)","Sardinas de la especie Sardina pilchardus (Sardina europea,), frescas o refrigeradas","Sardines de l'espèce Sardina pilchardus (Sardine d'Europe),  frais ou réfrigérés"
"0302.4330","5062","Fr/ch sardines of the genus Sardinops; sardinella (Sardinella spp.)","Sardinas del género Sardinops; sardinelas (Sardinella spp.), frescas o refrigeradas","Sardines du genre Sardinops; sardinella (Sardinella spp.),  frais ou réfrigérés"
"0302.4390","5063","Fr/ch brisling or sprats (Sprattus sprattus)","Espadines (Sprattus sprattus), frescas o refrigeradas","Sprats ou esprots (Sprattus sprattus),  frais ou réfrigérés"
"0302.4400","5064","Fr/ch mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus)","Caballas (Scomber scombrus, Scomber australasicus, Scomber japonicus), frescas o refrigeradas","Maquereaux (Scomber scombrus, Scomber australasicus, Scomber japonicus),  frais ou réfrigérés"
"0302.4500","5065","Fr/ch jack and horse mackerel ""Trachurus spp.""","Jureles (Trachurus spp.), frescos y refrigerados","Chinchards noirs (Trachurus spp.),  frais ou réfrigérés"
"0302.4510","5066","Fr/ch atlantic horse mackerel ""Trachurus trachurus""","Jureles (Trachurus trachurus), frescos o refrigerados","Chinchards (saurels) d'Europe (Trachurus trachurus),  frais ou réfrigérés"
"0302.4530","5067","Fr/ch chilean jack mackerel ""Trachurus murphyi""","Jureles chilenos (Trachurus murphyi), frescos o refrigerados","Chinchards du Chili (Trachurus murphyi),  frais ou réfrigérés"
"0302.4590","5068","Fr/ch Jack and horse mackerels nei ""Trachurus spp. "" (excl. T. trachurus, T. murphyi)","Los demás Trachurus spp. (excepto T. trachurus, T. murphyi), frescos o refrigerados","Autres Trachurus spp. (à l'excl. de T. trachurus, T. murphyi),  frais ou réfrigérés"
"0302.4600","5069","Fr/ch cobia ""Rachycentron canadum""","Cobias (Rachycentron canadum), frescas o refrigeradas","Mafous (Rachycentron canadum),  frais ou réfrigérés"
"0302.4700","5070","Fr/ch swordfish ""Xiphias gladius""","Peces espada (Xiphias gladius),  frescas o refrigeradas","Espadons (Xiphias gladius),  frais ou réfrigérés"
"0302.4900","5071","Fr/ch Indian mackerels, seerfishes, jacks, crevalles, silver pomfrets, Pacific saury, scads, capelin, Kawakawa, bonitos, marlins, sailfishes, spearfish","Caballas de la India, carites,caballas, pámpanos, palometones plateados, papardas del Pacífico, macarelas, capelanes, bacoretas orientales, bonitos, agujas, marlines, peces vela o picudos, frescos o refrigerados","Maquereaux indo-pacifiques, thazards, carangues, castagnoles argentées, balaous du Pacifique, comètes, capelans, thonines orientales,  bonites, makaires, marlins, voiliers, frais ou réfrigérés"
"0302.4911","5072","Fr/ch Kawakawa ""Euthynnus affinis"" for ind. processing or preservation","Bacoretas orientales (Euthynnus affinis), frescas o refrigeradas, destinados a la fabricación industrial","Thonines orientales (Euthynnus affinis), frais ou réfrigérés, pour préps indus ou conserves"
"0302.4919","5073","Fr/ch Kawakawa ""Euthynnus affinis"" (excl. for ind. processing or preservation)","Bacoretas orientales (Euthynnus affinis), frescas o refrigeradas, excl. destinados a la fabricación industrial","Thonines orientales (Euthynnus affinis), frais ou réfrigérés, à l'excl. des thons pour prép. industrielles ou conserves"
"0302.4990","5074","Fr/ch Indian mackerels, seerfishes, jacks, crevalles, silver pomfrets, Pacific saury, scads, capelin, bonitos, marlins, sailfishes, spearfish","Caballas de la India, carites,caballas, pámpanos, palometones plateados, papardas del Pacífico, macarelas, capelanes, bonitos, agujas, marlines, peces vela o picudos, frescos o refrigerados","Maquereaux indo-pacifiques, thazards, carangues, castagnoles argentées, balaous du Pacifique, comètes, capelans,bonites, makaires, marlins, voiliers, frais ou réfrigérés"
"0302.5100","5075","Fr/ch cod ""Gadus morhua, Gadus ogac, Gadus macrocephalus""","Bacalaos (Gadus morhua, Gadus ogac, Gadus macrocephalus),  frescos o refrigerados","Morues (Gadus morhua, ogac,  macrocephalus), à l'exclusion des foies, œufs et laitances,  fraîches ou réfrigérées"
"0302.5110","5076","Fr/ch Atlantic cod ""Gadus morhua""","Bacalaos de la especie Gadus morhua, frescos o refrigerados","Morues  de l'espèce Gadus morhua,  fraîches ou réfrigérées"
"0302.5190","5077","Fr/ch Greenland cod, Pacific cod ""Gadus ogac, Gadus macrocephalus""","Other bacalaos de la especie Gadus ogac y Gadus macrocephalus,  frescos o refrigerados","Autres morues  de l'espèce Gadus ogac et Gadus macrocephalus, fraîches ou réfrigérées"
"0302.5200","5078","Fr/ch haddock ""Melanogrammus aeglefinus""","Eglefinos (Melanogrammus aeglefinus), frescos o refrigerados","Églefins (Melanogrammus aeglefinus),  frais ou réfrigérés"
"0302.5300","5079","Fr/ch coalfish ""Pollachius virens""","Carboneros (Pollachius virens), frescos o refrigerados","Lieus noirs (Pollachius virens), frais ou réfrigérés"
"0302.5400","5080","Fr/ch hake ""Merluccius spp., Urophycis spp.""","Merluzas (Merluccius spp., Urophycis spp.),  frescas o refrigeradas","Merlus (Merluccius spp., Urophycis spp.), frais ou réfrigérés"
"0302.5411","5081","Fr/ch cape hake ""Merluccius capensis"" and deepwater hake ""Merluccius paradoxus""","Merluza del Cabo (Merluccius capensis) y merluza de altura (Merluccius paradoxus),  frescas o refrigeradas","Merlus blancs du Cap (Merluccius capensis) et merlus noirs du Cap (Merluccius paradoxus), frais ou réfrigérés"
"0302.5415","5082","Fr/ch southern hake ""Merluccius australis""","Merluza austral (merluza sureña) (Merluccius australis),  frescas o refrigeradas","Merlus australs (Merluccius australis), frais ou réfrigérés"
"0302.5419","5083","Other fr/ch hake of the genus Merluccius (excl. M. capensis, M. australis)","Las demás merluzas del género Merluccius (excepto M. capensis, M. australis), frescas o refrigeradas","Autres merlus du genre Merluccius (à l'excl. de M. capensis, M. australis) , frais ou réfrigérés"
"0302.5490","5084","Fr/ch hake of the genus Urophycis","Merluza del género Urophycis,  frescas o refrigeradas","Merlus du genre Urophycis, frais ou réfrigérés"
"0302.5500","5085","Fr/ch Alaska pollack ""heragra chalcogramma""","Abadejo de Alaska (Theragra chalcogramma), frescos o refrigerados","Lieus d'Alaska (Theragra chalcogramma), frais ou réfrigérés"
"0302.5600","5086","Fr/ch blue whitings ""Micromesistius poutassou, Micromesistius australis""","Bacaladillas (Micromesistius poutassou, Micromesistius australis), frescas o refrigeradas","Merlans bleus (Micromesistius poutassou, Micromesistius australis), frais ou réfrigérés"
"0302.5900","5087","Other fr/ch Gadiformes, excluding livers and roes","Los demás pescados gadiformes, frecos o refrigerados, excepto los hígados, huevas y lechas","Autres poissons Gadiformes,  frais ou réfrigérés, à l'exclusion des foies, œufs et laitances"
"0302.5910","5088","Fr/ch fish of the species ""Boreogadus saida"" (Polar cod)","Pescados de la especie Boreogadus saida,  frescos o refrigerados","Poissons de l'espèce Boreogadus saida,  frais ou réfrigérés"
"0302.5920","5089","Fr/ch whiting ""Merlangius merlangus""","Merlanes (Merlangius merlangus),  frescas o refrigeradas","Merlans (Merlangius merlangus),  frais ou réfrigérés"
"0302.5930","5090","Fr/ch pollack ""Pollachius pollachius""","Abadejos (Pollachius pollachius),  frescos o refrigerados","Lieus jaunes (Pollachius pollachius),  frais ou réfrigérés"
"0302.5940","5091","Fr/ch ling ""Molva spp.""","Maruca y escolanos (Molva spp.),  frescos o refrigerados","Lingues (Molva spp.), fraîches ou réfrigérées"
"0302.5990","5092","Other fr/ch gadiformes (excl. cod,haddock,coalfish,hake,Alaska pollack,blue whiting,polar cod,whiting,pollack,ling)","Los demás pescados gadiformes excepto los hígados, huevas y lechas, frecos o refrigerados","Autres poissons Gadiformes, frais ou réfrigérés"
"0302.7100","5093","Fr/ch tilapia ""Oreochromis spp.""","Tilapias (Oreochromis spp.),  frescas o refrigeradas","Tilapias (Oreochromis spp.), frais ou réfrigérés"
"0302.7200","5094","Fr/ch catfish ""Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.""","Bagres o pez gato (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.),  frescos o refrigerados","Siluridés (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), frais ou réfrigérés"
"0302.7300","5095","Fr/ch carp (selected species as HS2012)","Carpas (esp HS2012),  frescas o refrigeradas","Carpes (espèces HS2012), fraîches ou réfrigérées"
"0302.7400","5096","Fr/ch eels ""Anguilla spp.""","Anguilas (Anguilla spp.),  frescas o refrigeradas","Anguilles (Anguilla spp.), fraîches ou réfrigérées"
"0302.7900","5097","Fr/ch fish of the species Nile perch ""Lates niloticus"" and snakeheads ""Channa spp.""","Los demás pescadospercas del Nilo (Lates niloticus) y peces cabeza de serpiente (Channa spp.),  frescos o refrigerados","Poissons de l'espèce  perches du Nil (Lates niloticus) et poissons tête de serpent (Channa spp.), frais ou réfrigérés"
"0302.8100","5098","Fr/ch dogfish and other sharks","Escualos, frescos o refrigerados","Squales, frais ou réfrigérés"
"0302.8115","5099","Fr/ch picked dogfish ""Squalus acanthias"" and catsharks ""Scyliorhinus spp.""","Mielgas (Squalus acanthias) y pintarrojas (Scyliorhinus spp.), frescas o refrigeradas","Aiguillats (Squalus acanthias) et roussettes (Scyliohinus spp.), frais ou réfrigérés"
"0302.8130","5100","Fr/ch porbeagle shark ""Lamna nasus""","Marrajo sardinero (Lamna nasus), fresco o refrigerado","Requins-taupes communs (Lamna nasus), frais ou réfrigérés"
"0302.8140","5101","Fr/ch blue shark ""Prionace glauca""","Tintoreras (Prionace glauca), frescas o refrigeradas","Requins bleus (Prionace glauca), fraîches ou réfrigérées"
"0302.8180","5102","Other fr/ch dogfish and other sharks (excl. Squalus acanthias, Scyliorhinus spp., Lamna nasus, Prionace glauca)","Los demás escualos, frescos o refrigerados (excepto Squalus acanthias, Scyliorhinus spp., Lamna nasus, Prionace glauca)","Autres squales, frais ou réfrigérés (à excl. de Squalus acanthias, Scyliorhinus spp., Lamna nasus, Prionace glauca)"
"0302.8200","5103","Fr/ch rays and skates (Rajidae)","Rayas (Rajidae), frescas o refrigeradas","Raies (Rajidae), fraîches ou réfrigérées"
"0302.8300","5104","Fr/ch toothfish ""Dissostichus spp.""","Austromerluza antártica y austromerluza negra ((Dissostichus spp.), fresca o refrigerada","Légines (Dissostichus spp.), fraîches ou réfrigérées"
"0302.8400","5105","Fr/ch sea bass ""Dicentrarchus spp.""","Róbalos (Dicentrarchus spp.), frescos o refrigerados","Bars (Dicentrarchus spp.),   frais ou réfrigérés"
"0302.8410","5106","Fr/ch European sea bass ""Dicentrarchus labrax""","Róbalos o lubinas (Dicentrarchus labrax), frescos o refrigerados","Bars (loups) européens (Dicentrarchus labrax),  frais ou réfrigérés"
"0302.8490","5107","Fr/ch sea bass (excl. European seabass ""Dicentrarchus labrax)","Los demás róbalos (excepto Dicentrarchus labrax), frescos o refrigerados","Autres bars (à l'excl. de Dicentrarchus labrax),  frais ou réfrigérés"
"0302.8500","5108","Fr/ch sea bream (Sparidae)","Sargos (Doradas, Espáridos) (Sparidae), frescos o refrigerados","Dorades (Sparidés), fraîches ou réfrigérées"
"0302.8510","5109","Fr/ch sea bream of the species ""Dentex dentex"" or ""Pagellus spp.""","Sargos de las especies Dentex dentex y Pagellus spp, frescos o refrigerados","Dorades de mer des espèces Dentex dentex ou Pagellus spp.,  fraîches ou réfrigérées"
"0302.8530","5110","Fr/ch gilt-head sea bream ""Sparus aurata""","Pargos dorados (Sparus aurata), frescos o refrigerados","Dorades royales (Sparus aurata),  fraîches ou réfrigérées"
"0302.8590","5111","Other fr/ch sea breams (Sparidae) (excl.  of the species Dentex dentex, Pagellus spp. and Sparus aurata)","Los demás sargos (doradas, espáridos) exc.  Dentex dentex, Pagellus spp y Sparus aurata, frescos o refrigerados","Autres dorades (Sparidés) à l'excl. des Dentex dentex, Pagellus spp. et Sparus aurata"
"0302.8900","5112","Other fr/ch freshwater and saltwater fish, excl. livers and roes","Los demás pescados de agua dulce y de mar frescos o refrigerados, excepto los hígados, huevas y lechas","Autres poissons d'eaus douce y de mer frais ou réfrigérés, à l'exclusion des foies, œufs et laitances,"
"0302.8910","5113","Fr/ch freshwater fish nei,  excl. livers and roes","Los demás pescados de agua dulce nep, excepto los hígados, huevas y lechas, frescos o refrigerados","Autres poissons frais ou réfrigérés d'eau douce nca, à l'exclusion des foies, œufs et laitances, frais ou réfrigérés"
