"Code","Identifier","Name_En","Name_Es","Name_Fr"
"0305.62","30094","Cod (Gadus spp.), salted or in brine","Bacalaos (Gadus spp.), salados o en salmuera","Morues (Gadus spp.), uniquement salées ou en saumure"
"0305.63","30095","Anchovies, salted or in brine","Anchoas, saladas o en salmuera","Anchois, uniquement salés ou en saumure"
"0305.69","30096","Other fish, salted or in brine","Los demás pescados, salados o en salmuera","Autres poissons, uniquement salés ou en saumure"
"0306.11","30098","Rock lobster and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.), whether in shell or not, frozen","Langostas (Palinurus spp., Panulirus spp., Jasus spp.), incluso peladas, congeladas","Langoustes (Palinurus spp., Panulirus spp., Jasus spp.), même décortiquées, congelées"
"0306.12","30099","Lobsters (Homarus spp.), whether in shell or not, frozen","Bogavantes (Homarus spp.), incluso pelados, congelados","Homards (Homarus spp.), même décortiqués, congelés"
"0306.14","30101","Crabs, whether in shell or not, frozen","Cangrejos de mar, incluso pelados, congelados","Crabes, même décortiqués, congelés"
"0306.19","30102","Other crustaceans, whether in shell or not, frozen","Los demás crustáceos, incluso pelados, congelados","Autres crustacés, même décortiqués, congelés"
"0306.21","30103","Rock lobster and other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.), whether in shell or not, not frozen","Langostas (Palinurus spp., Panulirus spp., Jasus spp.), incluso peladas, sin congelar","Langoustes (Palinurus spp., Panulirus spp., Jasus spp.), même décortiquées, non congelées"
"0306.22","30104","Lobsters (Homarus spp.), whether in shell or not, not frozen","Bogavantes (Homarus spp.), incluso pelados, sin congelar","Homards (Homarus spp.), même décortiqués, non congelés"
"0306.24","30106","Crabs, whether in shell or not, not frozen","Cangrejos de mar, incluso pelados, sin congelar","Crabes, même décortiqués, non congelés"
"0306.29","30107","Other crustaceans, whether in shell or not, not frozen","Los demás crustáceos, incluso pelados, sin congelar","Autres crustacés, même décortiqués, non congelés"
"0307.21","30110","Scallops, including queen scallop, live, fresh or chilled","Veneras (Vieiras) o volandeiras, vivas, frescas o refrigeradas","Coquilles Saint-Jacques ou peignes, pétoncles ou vanneaux, vivants, frais ou réfrigérés"
"0307.29","30111","Scallops, including queen scallops, other than live, fresh or chilled","Veneras (Vieiras) o volandeiras, excepto vivas, frescas o refrigeradas","Coquilles Saint-Jacques ou peignes, pétoncles ou vanneaux, congelés, séché, salés ou en saumure"
"0307.31","30112","Mussels, live, fresh or chilled","Mejillones, vivos, frescos o refrigerados","Moules, vivantes, fraîches ou réfrigérées"
"0307.39","30113","Mussels,  other than live, fresh or chilled","Mejillones, excepto vivos, frescos o refrigerados","Moules, autres que vivantes, fraîches ou réfrigérées"
"0307.41","30114","Cuttlefish and squid, live, fresh or chilled","Jibias y globitos, calamares y potas, vivos, frescos o refrigerados","Seiches, calmars et encornets, vivants, frais ou réfrigérés"
"0307.49","30115","Cuttlefish and squid,  other than live, fresh or chilled","Jibias, y globitos, calamares y potas, excepto vivos, frescos o refrigerados","Seiches , calmars et encornets,  autres que vivants, frais ou réfrigérés"
"0307.51","30116","Octopus, live, fresh or chilled","Pulpos, vivos, frescos, refrigerados","Poulpes ou pieuvres, vivants, frais ou réfrigérés"
"0307.59","30117","Octopus,  other than live, fresh or chilled","Pulpos, excepto vivos, frescos o refrigerados","Poulpes ou pieuvres, autres que vivants, frais ou réfrigérés"
"0508.00","30122","Coral and similar material, unworked or simply prepared","Coral y sustancias análogas, sin labrar o preparadas simplemente","Corail et matières similaires, bruts ou simplement preparés"
"0511.91","30126","Fish waste","Desperdicios de pescado","Déchets de poissons"
"0511.99","30127","Other animal products not elsewhere specified or included","Otros productos de origen animal no expresados ni comprendidos en otra parte","Autres produits d'origine animale, non dénommés ni compris ailleurs"
"1302.31","30133","Agar - agar","Agar - agar","Agar - agar"
"1504.10","30136","Fish-liver oils","Aceites de hígado de pescado","Huiles de foies de poissons"
"1504.20","30137","Fish oils, other than liver oils","Aceites de pescado, excepto los aceites de hígado","Huiles de poissons, à l'exclusion des huiles de foies"
"1504.30","30138","Oils of marine mammals","Aceites de mamíferos marinos","Huiles de mammifères marins"
"1604.11","30141","Salmon, prepared or preserved","Salmones, preparados y conservados","Préparations et conserves de saumons"
"1604.12","30142","Herrings, prepared or preserved","Arenques, preparados y conservados","Préparations et conserves de harengs"
"1604.13","30143","Sardines, sardinella and brisling or sprats, prepared or preserved","Sardinas, sardinelas y espadines, preparados y conservados","Préparations et conserves de sardines, sardinelles, sprats ou esprots"
"1604.14","30144","Tunas, skipjack and Atlantic bonito, prepared or preserved","Atunes, listados y bonitos, preparados y conservados","Préparations et conserves de thons, de listaos et de bonites"
"1604.15","30145","Mackerel, prepared or preserved","Caballas, preparadas y conservadas","Préparations et conserves de maquereaux"
"1604.16","30146","Anchovies, prepared or preserved","Anchoas, preparadas y conservadas","Préparations et conserves d'anchois"
"1604.19","30147","Other fish, whole or in pieces, prepared or preserved","Los demás pescados, preparados y conservados","Autres poissons, préparations et conserves"
"1604.20","30148","Prepared or preserved fish, excl. whole or in pieces","Las demás preparaciones y conservas de pescado picado","Préparations et conserves de poissons, à l'excl. des prép. et conserves de poissons entiers ou en morceaux"
"1605.10","30151","Crab, prepared or preserved","Cangrejos de mar, preparados o conservados","Crabes, préparés ou conservés"
"1605.30","30153","Lobster, prepared or preserved","Bogavantes, preparados o conservados","Homards, préparés ou conservés"
"1605.40","30154","Other crustaceans, prepared or preserved","Los demás crustáceos, preparados o conservados","Autres crustacés, préparés ou conservés"
"2103.90","30158","Sauces and preparations therefor; mixed condiments and mixed seasonings, nei","Preparaciones para salsas y salsas preparadas; condimentos y sazonadores, compuestos, nep","Préparations pour sauces et sauces préparées; condiments et assaisonnements, composés, nca"
"2301.20","30161","Meals of fish or crustaceans, molluscs or other aquatic invertebrates, unfit for human consumption","Harinas de pescado, crustáceos, moluscos o de otros invertebrados acuáticos, impropias para la alimentación humana","Farines de poissons ou de crustacés, de mollusques, d'autres invertébrés aquatiques, impropres à l'alimentation humaine"
"2309.90","30163","Preparations of a kind used in animal feeding, nei","Preparaciones del tipo de las utilizadas para la alimentación de los animales, nep","Préparations des types utilisés pour l'alimentation des animaux, nca"
"0301.11","30164","Ornamental freshwater fish, live","Peces ornamentales, vivos, de agua dulce","Poissons d'ornement, vivants, d'eau douce"
"0301.19","30165","Ornamental fish, live, other","Peces ornamentales, vivos, los demás","Poissons d'ornement, vivants, autres"
"0302.13","30166","Pacific salmon, fresh or chilled","Salmones del Pacífico, frescos o refrigerados","Saumons du Pacifique, frais ou réfrigérés"
"0302.14","30167","Atlantic and Danube salmon, fresh or chilled","Salmones del Atlántico, frescos o refrigerados","Saumons de l'Atlantique et saumons du Danube, frais ou réfrigérés"
"0302.24","30168","Turbots (Psetta maxima), fresh or chilled","Rodaballos (Psetta maxima), frescas o refrigeradas","Turbots (Psetta maxima), frais ou réfrigérés"
"0302.41","30169","Herrings (Clupea harengus, Clupea pallasii), fresh or chilled","Arenques (Clupea harengus, Clupea pallasii), frescos o refrigerados","Harengs (Clupea harengus, Clupea pallasii), frais ou réfrigérés"
"0302.42","30170","Anchovies (Engraulis spp.), fresh or chilled","Anchoas (Engraulis spp.), frescas o refrigeradas","Anchois (Engraulis spp.), frais ou réfrigérés"
"0302.43","30171","Sardines, sardinellas, brisling or sprats, fresh or chilled","Sardinas, sardinelas y espadines, frescos o refrigerados","Sardines, sardinelles, sprats ou esprots, frais ou réfrigérés"
"0302.44","30172","Mackerel, fresh or chilled","Caballas, frescos o refrigerados","Maquereaux, frais ou réfrigérés"
"0302.45","30173","Jack and horse mackerel (Trachurus spp.), fresh or chilled","Jureles (Trachurus spp.), frescos o refrigerados","Chinchards (Trachurus spp.), frais ou réfrigérés"
"0302.46","30174","Cobia (Rachycentron canadum), fresh or chilled","Cobias (Rachycentron canadum), frescas o refrigeradas","Mafous (Rachycentron canadum), frais ou réfrigérés"
"0302.47","30175","Swordfish (Xiphias gladius), fresh or chilled","Peces espada (Xiphias gladius), frescos o refrigerados","Espadons (Xiphias gladius), frais ou réfrigérés"
"0302.51","30176","Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), fresh or chilled","Bacalaos (Gadus morhua, Gadus ogac, Gadus macrocephalus), frescos o refrigerados","Morues (Gadus morhua, Gadus ogac, Gadus macrocephalus), fraîches ou réfrigérées"
"0302.52","30177","Haddock (Melanogrammus aeglefinus), fresh or chilled","Eglefinos (Melanogrammus aeglefinus), frescos o refrigerados","Églefins (Melanogrammus aeglefinus), frais ou réfrigérés"
"0302.53","30178","Coalfish(=Saithe), fresh or chilled","Carboneros (Pollachius virens), frescos o refrigerados","Lieus noirs (Pollachius virens), frais ou réfrigérés"
"0302.54","30179","Hake (Merluccius spp., Urophycis spp.), fresh or chilled","Merluzas (Merluccius spp., Urophycis spp.), frescas o refrigeradas","Merlus (Merluccius spp., Urophycis spp.), frais ou réfrigérés"
"0302.55","30180","Alaska Pollock (Theragra chalcogramma), fresh or chilled","Abadejo de Alaska (Theragra chalcogramma), frescos o refrigerados","Lieus d'Alaska (Theragra chalcogramma),  frais ou réfrigérés"
"0302.56","30181","Blue whitings (Micromesistius poutassou, Micromesistius australis), fresh or chilled","Bacaladillas (Micromesistius poutassou, Micromesistius australis), frescas o refrigeradas","Merlans bleus (Micromesistius poutassou, Micromesistius australis), frais ou réfrigérés"
"0302.59","30182","Other Gadiformes, fresh or chilled","Gadiformes, frescos o refrigerados, nep","Poissons Gadiformes, frais ou réfrigérés, nca"
"0302.71","30183","Tilapias (Oreochromis spp.), fresh or chilled","Tilapias (Oreochromis spp.),  frescos o refrigerados","Tilapias (Oreochromis spp.),  frais ou réfrigérés"
"0302.72","30184","Catfish,  fresh or chilled","Bagres o peces gatos,  frescos o refrigerados","Siluridés (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.),  frais ou réfrigérés"
"0302.73","30185","Carp,  fresh or chilled","Carpas,  frescas o refrigeradas","Carpes,  fraîches ou réfrigérées"
"0302.74","30186","Eels (Anguilla spp.),  fresh or chilled","Anguilas (Anguilla spp.),  frescas o refrigeradas","Anguilles (Anguilla spp.),  fraîches ou réfrigérées"
"0302.79","30187","Nile perch (Lates niloticus) and snakeheads (Channa spp.),  fresh or chilled","Percas del Nilo (Lates niloticus) y peces cabeza de serpiente (Channa spp.),  frescos o refrigerados","Perches du Nil (Lates niloticus) et poissons tête de serpent (Channa spp.),  frais ou réfrigérés"
"0302.81","30188","Dogfish and other sharks,  fresh or chilled","Escualos,  frescos o refrigerados","Squales,  frais ou réfrigérés"
"0302.82","30189","Rays and skates (Rajidae),  fresh or chilled","Rayas (Rajidae),  frescas o refrigeradas","Raies (Rajidae), fraîches ou réfrigérées"
"0302.83","30190","Toothfish (Dissostichus spp.),  fresh or chilled","Austromerluzas antárticas y austromerluzas negras (Dissostichus spp.), frescas o refrigeradas","Légines (Dissostichus spp.), fraîches ou réfrigérées"
"0302.84","30191","Seabass (Dicentrarchus spp.),  fresh or chilled","Róbalos (Dicentrarchus spp.), frescos o refrigerados","Bars (Dicentrarchus spp.),  frais ou réfrigérés"
"0302.85","30192","Seabream (Sparidae),  fresh or chilled","Sargos (Doradas, Espáridos) (Sparidae), frescos o refrigerados","Dorades (Sparidés) (Sparidae), fraîches ou réfrigérées"
"0302.89","30193","Other freshwater or saltwater fish,  fresh or chilled","Los demás pescados de agua dulce y marinos, frescos o refrigerados","Autres poissons de mer et d'eau douce, frais ou réfrigérés"
"0302.90","30194","Livers and roes, fresh or chilled","Hígados, huevas y lechas, frescos o refrigerados","Foies, oeufs et laitances, frais ou réfrigérés"
"0303.12","30195","Other Pacific salmon, frozen","Los demás salmones del Pacífico,  congelados","Autres saumons du Pacifique, congelés"
"0303.13","30196","Atlantic and Danube salmon, frozen","Salmones del Atlántico (Salmo salar) y salmones del Danubio (Hucho hucho),  congelados","Saumons de l'Atlantique (Salmo salar) et saumons du Danube (Hucho hucho), congelés"
"0303.14","30197","Trout, frozen","Truchas,  congeladas","Truites, congelées"
"0303.23","30198","Tilapias (Oreochromis spp.), frozen","Tilapias (Oreochromis spp.), congeladas","Tilapias (Oreochromis spp.),  congelés"
"0303.24","30199","Catfish, frozen","Bagres o peces gatos, congelados","Siluridés,  congelés"
"0303.25","30200","Carp, frozen","Carpas, congeladas","Carpes, congelées"
"0303.26","30201","Eels, frozen","Anguilas (Anguilla spp.), congeladas","Anguilles (Anguilla spp.), congelées"
"0303.34","30202","Turbots (Psetta maxima), frozen","Rodaballos (Psetta maxima), congelados","Turbots (Psetta maxima),  congelés"
"0303.53","30203","Sardines, sardinella, brisling or sprats, frozen","Sardinas, sardinelas y espadines, congeladas","Sardines, sardinelles, sprats ou esprots, congelés"
"0303.54","30204","Mackerel, frozen","Caballas, congeladas","Maquereaux, congelés"
"0303.55","30205","Jack and horse mackerel (Trachurus spp.), frozen","Jureles (Trachurus spp.), congelados","Chinchards (Trachurus spp.), congelés"
"0303.56","30206","Cobia (Rachycentron canadum), frozen","Cobias (Rachycentron canadum), congeladas","Mafous (Rachycentron canadum), congelés"
"0303.57","30207","Swordfish (Xiphias gladius), frozen","Peces espada (Xiphias gladius), congelados","Espadons (Xiphias gladius), congelés"
"0303.63","30208","Cod (Gadus spp.), frozen","Bacalaos, congelados","Morues (Gadus morhua, Gadus ogac, Gadus macrocephalus), congelées"
"0303.64","30209","Haddock (Melanogrammus aeglefinus), frozen","Eglefinos (Melanogrammus aeglefinus), congelados","Églefins (Melanogrammus aeglefinus), congelés"
"0303.65","30210","Coalfish (=Saithe), frozen","Carboneros (Pollachius virens), congelados","Lieus noirs (Pollachius virens), congelés"
"0303.66","30211","Hake (Merluccius spp., Urophycis spp.), frozen","Merluzas (Merluccius spp., Urophycis spp.), congeladas","Merlus (Merluccius spp., Urophycis spp.), congelés"
"0303.67","30212","Alaska Pollock (Theragra chalcogramma), frozen","Abadejo de Alaska (Theraga chalcogramma), congelado","Lieus d'Alaska (Theragra chalcogramma), congelés"
"0303.68","30213","Blue whitings (Micromesistius poutassou, Micromesistius australis), frozen","Bacaladillas (Micromesistius poutassou, Micromesistius australis), congeladas","Merlans bleus, congelés"
"0303.69","30214","Other Gadiformes, frozen","Los demás Gadiformes, congelados","Autres poissons Gadiformes, congelés"
"0303.81","30215","Dogfish and other sharks, frozen","Cazones y demás escualos, congelados","Squales, congelés"
"0303.82","30216","Rays and skates (Rajidae),  frozen","Rayas (Rajidae), congeladas","Raies (Rajidae), congelées"
"0303.83","30217","Toothfish (Dissostichus spp.), frozen","Austromerluzas antárticas y austromerluzas negras (Dissostichus spp.), congeladas","Légines (Dissostichus spp.), congelées"
"0303.84","30218","Seabass (Dicentrarchus spp.),  frozen","Róbalos (Dicentrarchus spp.), congelados","Bars (Dicentrarchus spp.), congelés"
"0303.89","30219","Other freshwater and saltwater fish, frozen","Los demás pescados de agua dulce y marinos, congelados","Autres poissons d'eau douce et de mer, congelés"
"0303.90","30220","Fish livers and roes, frozen","Hígados, huevas y lechas, congelados","Foies, oeufs et laitances, congelés"
"0304.31","30221","Tilapias (Oreochromis spp.), fillets, fresh or chilled","Filetes de tilapias (Oreochromis spp.), frescos o refrigerados","Filets de tilapias (Oreochromis spp.), frais ou réfrigérés"
"0304.32","30222","Catfish, fillets, fresh or chilled","Filetes de bagres o pez gato, frescos o refrigerados","Filets de siluridés, frais ou réfrigérés"
"0304.33","30223","Nile Perch (Lates niloticus), fillets, fresh or chilled","Filetes de percas del Nilo (Lates niloticus), frescos o refrigerados","Filets de perches du Nil (Lates niloticus), frais ou réfrigérés"
"0304.39","30224","Carps, eels and snakeheads, fillets, fresh or chilled","Filetes de carpas, anguilas y peces cabeza de serpiente (Channa spp.), frescos o refrigerados","Filets de carpes, anguilles  et poissons tête de serpent (Channa spp.), frais ou réfrigérés"
"0304.41","30225","Pacific, Atlantic and Danube salmon, fillets, fresh or chilled","Filetes de salmones del Pacífico, del Atlántico y del Danubio, frescos o refrigerados","Filets de saumons du Pacifique, de l'Atlantique (Salmo salar) et du Danube (Hucho hucho), frais ou réfrigérés"
"0304.42","30226","Trout, fillets, fresh or chilled","Filetes de truchas,  frescos o refrigerados","Filets de truites, frais ou réfrigérés"
"0304.43","30227","Flat fish, fillets, fresh or chilled","Filetes de pescados planos, frescos o refrigerados","Filets de poissons plats, frais ou réfrigérés"
"0304.44","30228","Gadiformes, fillets, fresh or chilled","Gadiformes en filetes, frescos o refrigerados","Filets de poissons Gadiformes, frais ou réfrigérés"
"0304.45","30229","Swordfish (Xiphias gladius), fillets, fresh or chilled","Filetes de peces espada (Xiphias gladius), frescos o refrigerados","Filets d'espadons (Xiphias gladius), frais ou réfrigérés"
"0304.46","30230","Toothfish (Dissostichus spp.), fillets, fresh or chilled","Filetes de austromerluzas antárticas y austromerluzas negras, (Dissostichus spp.), frescos o refrigerados","Filets de légines (Dissostichus spp.), frais ou réfrigérés"
"0304.49","30231","Fish fillets, fresh or chilled, nei","Filetes de los demás pescados, frescos o refrigerados","Filets de poissons, frais ou réfrigérés nca"
"0304.51","30232","Meat of tilapias, catfish, carp, eels, nile perch and snakeheads, minced or not, fresh or chilled","Carne de tilapias,bagres o peces gatos,carpas,anguilas,percas del Nilo y peces cabeza de serpiente, fresca o refrigerada","Chair de tilapias, siluridés, carpes, anguilles, perches du Nil et poissons tête de serpent, fraîche ou réfrigérée"
"0304.52","30233","Salmonidae, meat, minced or not, fresh or chilled","Carne de salmónidos, incluso picada, fresca o refrigerada","Chair de salmonidés, même hachée, fraîche, réfrigérée ou congelée"
"0304.53","30234","Gadiformes, meat, minced or not, fresh or chilled","Carne de gadiformes, incluso picada, fresca o refrigerada","Chair de poissons Gadiformes,  même hachée, fraîche ou réfrigérée"
"0304.54","30235","Swordfish (Xiphias gladius) meat, minced or not, fresh or chilled","Carne de peces espada (Xiphias gladius), fresca o refrigerada","Chair d'espadons (Xiphias gladius), fraîche ou réfrigérée"
"0304.55","30236","Toothfish (Dissostichus spp.), meat, minced or not, fresh or chilled","Carne de austromerluzas antárticas y austromerluzas negras (Dissostichus spp.), fresca o refrigerada","Chair de légines (Dissostichus spp.), fraîche ou réfrigérée"
"0304.59","30237","Other fish meat, minced or not, fresh or chilled","Los demás carnes de pescado, fresca o refrigerada","Chair de poissons, même hachée, fraîche ou réfrigérée"
"0304.61","30238","Tilapias (Oreochromis spp.), fillets, frozen","Filetes de tilapias (Oreochromis spp.), congelados","Filets de tilapias (Oreochromis spp.), congelés"
"0304.62","30239","Catfish, fillets, frozen","Filetes de bagres o pez gato, congelados","Filets de siluridés, congelés"
"0304.63","30240","Nile Perch (Lates niloticus), fillets, frozen","Filetes de percas del Nilo (Lates niloticus), congelados","Filets de perches du Nil (Lates niloticus), congelés"
"0304.69","30241","Carps, eels and snakeheads, fillets, frozen","Filetes de carpas, anguilas y peces cabeza de serpiente (Channa spp.), congelados","Filets de carpes, anguilles  et poissons tête de serpent (Channa spp.), congelés"
"0304.71","30242","Cod, fillets, frozen","Filetes de bacalaos, congelados","Filets de morues, congelés"
"0304.72","30243","Haddock (Melanogrammus aeglefinus), fillets, frozen","Filetes de eglefinos (Melanogrammus aeglefinus), congelados","Filets d'églefins (Melanogrammus aeglefinus), congelés"
"0304.73","30244","Coalfish(=Saithe), fillets, frozen","Filetes de carboneros (Pollachius virens), congelados","Filets de lieus noirs (Pollachius virens), congelés"
"0304.74","30245","Hake (Merluccius spp., Urophycis spp.), fillets, frozen","Filetes de merluzas (Merluccius spp., Urophycis spp.), congelados","Filets de merlus (Merluccius spp., Urophycis spp.), congelés"
"0304.75","30246","Alaska Pollock (Theragra chalcogramma), fillets, frozen","Filetes de abadejo de Alaska (Theraga chalcogramma), congelados","Filets de lieus d'Alaska (Theragra chalcogramma), congelés"
"0304.79","30247","Gadiformes fillets (excl. cod, haddock, coalfish/saithe, hake, Alaska pollock), frozen","Filetes de Gadiformes (excepto bacalaos, eglefinos, carboneros, merluzas, abadejo de Alaska), congelados","Filets de poissons Gadiformes (à l'excl. des morues, églefins, lieus noirs, merlus, lieus d'Alaska), congelés, nca"
"0304.81","30248","Pacific, Atlantic and Danube salmon, fillets, frozen","Salmones del Pacífico, del Atlántico y  del Danubio, filetes, congelados","Filets de saumons du Pacifique, de l'Atlantique et du Danube, congelés"
"0304.82","30249","Trout, fillets, frozen","Filetes de truchas, congelados","Filets de truites, congelés"
"0304.83","30250","Flat fish, fillets, frozen","Filetes de pescados planos, congelados","Filets de poissons plats, congelés"
"0304.84","30251","Swordfish (Xiphias gladius), fillets, frozen","Filetes de peces espada (Xiphias gladius), congelados","Filets d'espadons (Xiphias gladius), congelés"
"0304.85","30252","Toothfish (Dissostichus spp.), fillets, frozen","Filetes de austromerluzas antárticas y austromerluzas negras (Dissostichus spp.), congelados","Filets de légines (Dissostichus spp.), congelés"
"0304.86","30253","Herrings (Clupea harengus, Clupea pallasii), fillets, frozen","Filetes de arenques (Clupea harengus, Clupea pallasii), congelados","Filets de harengs (Clupea harengus, Clupea pallasii), congelés"
"0304.87","30254","Tunas, skipjack or stripe-bellied bonito, fillets, frozen","Filetes de atunes (del género Thunnus), listados o bonitos de vientre rayado, congelados","Filets de thons (du genre Thunnus), listaos ou bonites à ventre rayé, congelés"
"0304.89","30255","Fish fillets, frozen, nei","Filetes de pescado, congelados, nep","Filets de poissons, congelés, nca"
