"ISSCAAP"	"TAXOCODE"	"3A_CODE"	"Scientific_name"	"English_name"	"French_name"	"Spanish_name"	"Author"	"Family"	"Order"	"Stats_data"
"13"	"1410805410"	"BMM"	"Mystus micracanthus"	"Twospot catfish"			"(Bleeker 1846)"	"Bagridae"	"SILURIFORMES"	0
"13"	"1410805411"	"BMZ"	"Mystus nigriceps"				"(Valenciennes 1840)"	"Bagridae"	"SILURIFORMES"	1
"13"	"1410805412"	"IFE"	"Mystus bocourti"				"(Bleeker 1864)"	"Bagridae"	"SILURIFORMES"	0
"13"	"1410805413"	"IFF"	"Mystus multiradiatus"				"Roberts 1992"	"Bagridae"	"SILURIFORMES"	0
"13"	"1410805414"	"IFG"	"Mystus mysticetus"				"Roberts 1992"	"Bagridae"	"SILURIFORMES"	0
"13"	"1410805415"	"IFH"	"Mystus rhegma"				"Fowler 1935"	"Bagridae"	"SILURIFORMES"	0
"13"	"1410805416"	"IFI"	"Mystus singaringan"				"(Bleeker 1846)"	"Bagridae"	"SILURIFORMES"	0
"13"	"14108054XX"	"BXM"	"Mystus spp"					"Bagridae"	"SILURIFORMES"	0
"13"	"1410807801"	"BCS"	"Chrysichthys mabusi"				"Boulenger 1905"	"Bagridae"	"SILURIFORMES"	0
"13"	"1410807802"	"CSR"	"Chrysichthys nigrodigitatus"	"Bagrid catfish"			"(Lacépède 1803)"	"Bagridae"	"SILURIFORMES"	1
"13"	"1410807803"	"BCY"	"Chrysichthys auratus"				"(Geoffroy St. Hilaire 1808-1809)"	"Bagridae"	"SILURIFORMES"	0
"13"	"1410807805"	"BCT"	"Chrysichthys maurus"				"(Valenciennes 1840)"	"Bagridae"	"SILURIFORMES"	0
"13"	"1410807806"	"BCR"	"Chrysichthys brachynema"	"Kibonde"			"Boulenger 1900"	"Bagridae"	"SILURIFORMES"	1
"13"	"1410807807"	"BCI"	"Chrysichthys cranchii"	"Kokuni"			"(Leach 1818)"	"Bagridae"	"SILURIFORMES"	0
"13"	"1410807808"	"BCG"	"Chrysichthys grandis"	"Kukumai"			"Boulenger 1917"	"Bagridae"	"SILURIFORMES"	0
"13"	"1410807809"	"BCN"	"Chrysichthys longipinnis"	"Aluminum catfish"			"(Boulenger 1899)"	"Bagridae"	"SILURIFORMES"	0
"13"	"1410807810"	"BCJ"	"Chrysichthys ornatus"	"Ornate bagrid"			"Boulenger 1902"	"Bagridae"	"SILURIFORMES"	0
"13"	"1410807811"	"IQL"	"Chrysichthys platycephalus"				"Worthington & Ricardo 1937"	"Bagridae"	"SILURIFORMES"	1
"13"	"1410807812"	"IQM"	"Chrysichthys sianenna"				"Boulenger 1901"	"Bagridae"	"SILURIFORMES"	1
"13"	"1410807813"	"IQN"	"Chrysichthys stappersii"				"Boulenger 1917"	"Bagridae"	"SILURIFORMES"	1
"13"	"14108078XX"	"CST"	"Chrysichthys spp"	"Black catfishes nei"				"Bagridae"	"SILURIFORMES"	1
"13"	"1410807901"	"CLW"	"Clarotes bidorsalis"				"Pellegrin 1938"	"Bagridae"	"SILURIFORMES"	0
"13"	"1410809901"	"RRT"	"Rita rita"	"Rita"			"(Hamilton 1822)"	"Bagridae"	"SILURIFORMES"	0
"13"	"1410811101"	"BGJ"	"Bagrus bajad"	"Bayad"			"(Forsskål 1775)"	"Bagridae"	"SILURIFORMES"	1
"13"	"1410811102"	"BGK"	"Bagrus docmak"	"Semutundu"			"(Forsskål 1775)"	"Bagridae"	"SILURIFORMES"	0
"13"	"1410811103"	"BGE"	"Bagrus meridionalis"				"Günther 1894"	"Bagridae"	"SILURIFORMES"	0
"13"	"14108111XX"	"CAN"	"Bagrus spp"	"Naked catfishes"				"Bagridae"	"SILURIFORMES"	1
"13"	"1410812601"	"BHE"	"Rheoglanis dendrophorus"				"Poll 1966"	"Bagridae"	"SILURIFORMES"	0
"13"	"1410812701"	"BPU"	"Pseudobagrus aurantiacus"				"(Temminck & Schlegel 1846)"	"Bagridae"	"SILURIFORMES"	0
"13"	"1410812702"	"WPB"	"Pseudobagrus vachellii"				"(Richardson 1846)"	"Bagridae"	"SILURIFORMES"	0
"13"	"1410812801"	"BPD"	"Platyglanis depierrei"				"Daget 1979"	"Bagridae"	"SILURIFORMES"	0
"13"	"1410812901"	"PLU"	"Phyllonemus typus"	"Spatula-barbeled catfish"			"Boulenger 1906"	"Bagridae"	"SILURIFORMES"	0
"13"	"1410813001"	"YCH"	"Pelteobagrus fulvidraco"	"Yellow catfish"			"(Richardson 1846)"	"Bagridae"	"SILURIFORMES"	1
"13"	"1410813002"	"YZI"	"Pelteobagrus ussuriensis"	"Ussuri catfish"			"(Dybowski 1872)"	"Bagridae"	"SILURIFORMES"	0
"13"	"1411000201"	"ICB"	"Ictalurus balsanus"				"(Jordan & Snyder 1899)"	"Ictaluridae"	"SILURIFORMES"	0
"13"	"1411000202"	"ITP"	"Ictalurus punctatus"	"Channel catfish"	"Barbue de rivière"	"Bagre de canal"	"(Rafinesque 1818)"	"Ictaluridae"	"SILURIFORMES"	1
"13"	"1411000203"	"ICU"	"Ictalurus australis"				"(Meek 1904)"	"Ictaluridae"	"SILURIFORMES"	0
"13"	"1411000204"	"ITF"	"Ictalurus furcatus"	"Blue catfish"		"Bagre azul"	"(Valenciennes 1840)"	"Ictaluridae"	"SILURIFORMES"	1
"13"	"1411000205"	"ICD"	"Ictalurus dugesii"				"(Bean 1880)"	"Ictaluridae"	"SILURIFORMES"	0
"13"	"1411000206"	"ICL"	"Ictalurus lupus"	"Headwater catfish"			"(Girard 1858)"	"Ictaluridae"	"SILURIFORMES"	0
"13"	"1411000207"	"ICM"	"Ictalurus mexicanus"				"(Meek 1904)"	"Ictaluridae"	"SILURIFORMES"	0
"13"	"1411000208"	"ICO"	"Ictalurus ochoterenai"				"(de Buen 1946)"	"Ictaluridae"	"SILURIFORMES"	0
"13"	"1411000209"	"ICP"	"Ictalurus pricei"	"Yaqui catfish"			"(Rutter 1896)"	"Ictaluridae"	"SILURIFORMES"	0
"13"	"14110002XX"	"CAF"	"Ictalurus spp"	"Catfishes nei"	"Barbottes nca"	"Bagres nep"		"Ictaluridae"	"SILURIFORMES"	1
"13"	"14110002XX001"	"IXP"	"Ictalurus punctatus x I. furcatus"	"Channel-blue catfish, hybrid"				"Ictaluridae"	"SILURIFORMES"	0
"13"	"1411000401"	"ITC"	"Ameiurus catus"	"White catfish"			"(Linnaeus 1758)"	"Ictaluridae"	"SILURIFORMES"	0
"13"	"1411000402"	"IAB"	"Ameiurus brunneus"	"Snail bullhead"			"(Jordan 1877)"	"Ictaluridae"	"SILURIFORMES"	0
"13"	"1411000403"	"IAP"	"Ameiurus platycephalus"	"Flat bullhead"			"(Girard 1859)"	"Ictaluridae"	"SILURIFORMES"	0
"13"	"1411000404"	"IAS"	"Ameiurus serracanthus"	"Spotted bullhead"			"(Yerger & Relyea 1968)"	"Ictaluridae"	"SILURIFORMES"	0
"13"	"1411000405"	"ITM"	"Ameiurus melas"	"Black bullhead"	"Poisson-chat"	"Bagre torito negro"	"(Rafinesque 1820)"	"Ictaluridae"	"SILURIFORMES"	1
"13"	"1411000406"	"ITN"	"Ameiurus natalis"	"Yellow bullhead"			"(Lesueur 1819)"	"Ictaluridae"	"SILURIFORMES"	0
"13"	"1411000407"	"ITE"	"Ameiurus nebulosus"	"Brown bullhead"	"Barbotte brune"		"(Lesueur 1819)"	"Ictaluridae"	"SILURIFORMES"	1
"13"	"1411000701"	"IPH"	"Prietella phreatophila"	"Mexican blindcat"			"Carranza 1954"	"Ictaluridae"	"SILURIFORMES"	0
"13"	"1411000901"	"ISE"	"Satan eurystomus"	"Widemouth blindcat"			"Hubbs & Bailey 1947"	"Ictaluridae"	"SILURIFORMES"	0
"13"	"1411006001"	"IPO"	"Pylodictis olivaris"	"Flathead catfish"		"Bagre piltonte"	"(Rafinesque 1818)"	"Ictaluridae"	"SILURIFORMES"	1
"13"	"1411011001"	"INX"	"Noturus exilis"	"Slender madtom"			"Nelson 1876"	"Ictaluridae"	"SILURIFORMES"	0
"13"	"1411011002"	"INF"	"Noturus flavus"	"Stonecat"			"Rafinesque 1818"	"Ictaluridae"	"SILURIFORMES"	0
"13"	"1411011003"	"ING"	"Noturus gyrinus"	"Tadpole madtom"			"(Mitchill 1817)"	"Ictaluridae"	"SILURIFORMES"	0
"13"	"1411011004"	"INI"	"Noturus insignis"	"Margined madtom"			"(Richardson 1836)"	"Ictaluridae"	"SILURIFORMES"	0
"13"	"1411011005"	"INP"	"Noturus phaeus"	"Brown madtom"			"Taylor 1969"	"Ictaluridae"	"SILURIFORMES"	0
"13"	"1411011006"	"INL"	"Noturus placidus"	"Neosho madtom"			"Taylor 1969"	"Ictaluridae"	"SILURIFORMES"	0
"13"	"1411011007"	"INT"	"Noturus stigmosus"	"Northern madtom"			"Taylor 1969"	"Ictaluridae"	"SILURIFORMES"	0
"13"	"1411013501"	"ITA"	"Trogloglanis pattersoni"	"Toothless blindcat"			"Eigenmann 1919"	"Ictaluridae"	"SILURIFORMES"	0
"13"	"1411100101"	"LGI"	"Liobagrus reinii"				"Hilgendorf 1878"	"Amblycipitidae"	"SILURIFORMES"	0
"13"	"1411101501"	"LYM"	"Amblyceps mangois"				"(Hamilton 1822)"	"Amblycipitidae"	"SILURIFORMES"	0
"13"	"1411200101"	"AKF"	"Akysis fuscus"				"Ng & Kottelat 1996"	"Akysidae"	"SILURIFORMES"	0
"13"	"1411200201"	"BQG"	"Breitensteinia insignis"				"Steindachner 1881"	"Akysidae"	"SILURIFORMES"	0
"13"	"1411201601"	"ADC"	"Acrochordonichthys chamaeleon"				"(Vaillant 1902)"	"Akysidae"	"SILURIFORMES"	0
"13"	"1411300101"	"ONT"	"Conta conta"				"(Hamilton 1822)"	"Sisoridae"	"SILURIFORMES"	0
"13"	"1411300201"	"CGK"	"Coraglanis kishinouyei"				"(Kimura 1934)"	"Sisoridae"	"SILURIFORMES"	0
"13"	"1411300301"	"EHM"	"Erethistes maesotensis"				"Kottelat 1983"	"Sisoridae"	"SILURIFORMES"	0
"13"	"1411300401"	"EHO"	"Erethistoides montana"				"Hora 1950"	"Sisoridae"	"SILURIFORMES"	0
"13"	"1411300501"	"EHF"	"Euchiloglanis feae"				"(Vinciguerra 1890)"	"Sisoridae"	"SILURIFORMES"	0
"13"	"1411300601"	"EXB"	"Exostoma berdmorei"				"Blyth 1860"	"Sisoridae"	"SILURIFORMES"	0
"13"	"1411300901"	"HRH"	"Hara hara"				"(Hamilton 1822)"	"Sisoridae"	"SILURIFORMES"	0
"13"	"1411301001"	"MGB"	"Myersglanis blythii"				"(Day 1870)"	"Sisoridae"	"SILURIFORMES"	0
"13"	"1411301101"	"NGI"	"Nangra itchkeea"				"(Sykes 1839)"	"Sisoridae"	"SILURIFORMES"	0
"13"	"1411301201"	"OGD"	"Oreoglanis delacouri"				"(Pellegrin 1936)"	"Sisoridae"	"SILURIFORMES"	0
"13"	"1411301301"	"PCP"	"Pareuchiloglanis poilanei"				"Pellegrin 1936"	"Sisoridae"	"SILURIFORMES"	0
"13"	"1411301401"	"PDU"	"Pseudecheneis sulcatus"				"(McClelland 1842)"	"Sisoridae"	"SILURIFORMES"	0
"13"	"1411301501"	"PGB"	"Pseudolaguvia tuberculatus"				"(Prashad & Mukerji 1929)"	"Sisoridae"	"SILURIFORMES"	0
"13"	"1411301701"	"BGG"	"Bagarius bagarius"	"Goonch"			"(Hamilton 1822)"	"Sisoridae"	"SILURIFORMES"	0
"13"	"1411301702"	"DMQ"	"Bagarius yarrelli"				"(Sykes 1839)"	"Sisoridae"	"SILURIFORMES"	0
"13"	"1411304101"	"GGE"	"Gagata cenia"				"(Hamilton 1822)"	"Sisoridae"	"SILURIFORMES"	0
"13"	"1411304102"	"GGA"	"Gagata gagata"				"(Hamilton 1822)"	"Sisoridae"	"SILURIFORMES"	0
"13"	"1411304301"	"GYM"	"Glyptosternon maculatum"				"(Regan 1905)"	"Sisoridae"	"SILURIFORMES"	0
"13"	"1411307301"	"SOD"	"Sisor rabdophorus"				"Hamilton 1822"	"Sisoridae"	"SILURIFORMES"	0
"13"	"1411311301"	"GXA"	"Glyptothorax alaknandi"				"Tilak 1969"	"Sisoridae"	"SILURIFORMES"	0
"13"	"1411400101"	"DET"	"Andersonia leptura"				"Boulenger 1900"	"Amphiliidae"	"SILURIFORMES"	0
"13"	"1411400201"	"BGB"	"Belonoglanis brieni"				"Poll 1959"	"Amphiliidae"	"SILURIFORMES"	0
"13"	"1411400301"	"DUA"	"Doumea alula"				"Nichols & Griscom 1917"	"Amphiliidae"	"SILURIFORMES"	0
"13"	"1411400401"	"LGB"	"Leptoglanis bouilloni"				"Poll 1959"	"Amphiliidae"	"SILURIFORMES"	0
"13"	"1411400501"	"PAF"	"Paramphilius firestonei"				"Schultz 1942"	"Amphiliidae"	"SILURIFORMES"	0
"13"	"1411400601"	"HRN"	"Phractura ansorgii"				"Boulenger 1902"	"Amphiliidae"	"SILURIFORMES"	0
"13"	"1411400602"	"HFV"	"Phractura fasciata"				"Boulenger 1920"	"Amphiliidae"	"SILURIFORMES"	0
"13"	"1411400701"	"TYI"	"Trachyglanis ineac"				"(Poll 1954)"	"Amphiliidae"	"SILURIFORMES"	0
"13"	"1411400801"	"ZYZ"	"Zaireichthys zonatus"				"Roberts 1967"	"Amphiliidae"	"SILURIFORMES"	0
"13"	"1411401801"	"LUT"	"Amphilius platychir"	"Mountain barbel"			"(Günther 1864)"	"Amphiliidae"	"SILURIFORMES"	0
"13"	"1411501901"	"CAC"	"Chaca chaca"	"Squarehead catfish"			"(Hamilton 1822)"	"Chacidae"	"SILURIFORMES"	0
"13"	"1411501902"	"CAK"	"Chaca bankanensis"	"Angler catfish"			"Bleeker 1852"	"Chacidae"	"SILURIFORMES"	0
"13"	"1411600101"	"AIC"	"Ailia coila"				"(Hamilton 1822)"	"Schilbeidae"	"SILURIFORMES"	0
"13"	"1411600201"	"LUG"	"Clupisoma garua"				"(Hamilton 1822)"	"Schilbeidae"	"SILURIFORMES"	0
"13"	"1411600301"	"EUD"	"Eutropiellus debauwi"				"(Boulenger 1900)"	"Schilbeidae"	"SILURIFORMES"	0
"13"	"1411600501"	"LDH"	"Laides hexanema"				"(Bleeker 1852)"	"Schilbeidae"	"SILURIFORMES"	0
"13"	"1411600601"	"NPK"	"Neotropius khavalchor"				"Kulkarni 1952"	"Schilbeidae"	"SILURIFORMES"	0
"13"	"1411600701"	"ILP"	"Parailia pellucida"	"Glass schilbid"			"(Boulenger 1901)"	"Schilbeidae"	"SILURIFORMES"	1
"13"	"1411600801"	"EUU"	"Pareutropius buffei"				"(Gras 1961)"	"Schilbeidae"	"SILURIFORMES"	0
"13"	"1411600901"	"ITK"	"Proeutropiichthys taakree"				"(Blyth 1860)"	"Schilbeidae"	"SILURIFORMES"	0
"13"	"1411601001"	"LND"	"Silonia silondia"	"Silond catfish"			"(Hamilton 1822)"	"Schilbeidae"	"SILURIFORMES"	0
"13"	"1411601101"	"LUU"	"Siluranodon auritus"				"(Geoffroy St. Hilaire 1808-1809)"	"Schilbeidae"	"SILURIFORMES"	0
"13"	"1411603901"	"EUV"	"Eutropiichthys vacha"				"(Hamilton 1822)"	"Schilbeidae"	"SILURIFORMES"	0
"13"	"1411606501"	"UDA"	"Pseudeutropius atherinoides"	"Indian potasi"			"(Bloch 1794)"	"Schilbeidae"	"SILURIFORMES"	0
"13"	"1411606901"	"HII"	"Schilbe intermedius"				"Rüppell 1832"	"Schilbeidae"	"SILURIFORMES"	0
"13"	"1411606902"	"HIY"	"Schilbe mystus"	"African butter catfish"			"(Linnaeus 1758)"	"Schilbeidae"	"SILURIFORMES"	0
"13"	"1411606903"	"HIM"	"Schilbe marmoratus"	"Shoulderspot catfish"			"Boulenger 1911"	"Schilbeidae"	"SILURIFORMES"	0
"13"	"1411606904"	"HIU"	"Schilbe uranoscopus"				"Rüppell 1832"	"Schilbeidae"	"SILURIFORMES"	0
"13"	"1411614201"	"IVO"	"Irvineia orientalis"				"Trewavas 1964"	"Schilbeidae"	"SILURIFORMES"	0
"13"	"1411800101"	"CBP"	"Channallabes apus"	"Eel catfish"			"(Günther 1873)"	"Clariidae"	"SILURIFORMES"	0
"13"	"1411800201"	"DPA"	"Dinotopterus atribranchus"				"Greenwood 1961"	"Clariidae"	"SILURIFORMES"	0
"13"	"1411800301"	"DCM"	"Dolichallabes microphthalmus"				"Poll 1942"	"Clariidae"	"SILURIFORMES"	0
"13"	"1411800401"	"ECU"	"Encheloclarias baculum"				"Ng & Lim 1993"	"Clariidae"	"SILURIFORMES"	0
"13"	"1411800501"	"GYV"	"Gymnallabes alvarezi"				"Roman 1970"	"Clariidae"	"SILURIFORMES"	0
"13"	"1411800701"	"HGK"	"Horaglanis krishnai"	"Indian blind catfish"			"Menon 1950"	"Clariidae"	"SILURIFORMES"	0
"13"	"1411800801"	"PYO"	"Platyallabes tihoni"				"(Poll 1944)"	"Clariidae"	"SILURIFORMES"	0
"13"	"1411800901"	"PYC"	"Platyclarias machadoi"				"Poll 1977"	"Clariidae"	"SILURIFORMES"	0
"13"	"1411801001"	"TKM"	"Tanganikallabes mortiauxi"				"Poll 1943"	"Clariidae"	"SILURIFORMES"	0
"13"	"1411802001"	"XCE"	"Xenoclarias eupogon"				"(Norman 1928)"	"Clariidae"	"SILURIFORMES"	0
"13"	"1411803001"	"CBT"	"Clarias batrachus"	"Philippine catfish"			"(Linnaeus 1758)"	"Clariidae"	"SILURIFORMES"	1
"13"	"1411803002"	"CFS"	"Clarias fuscus"	"Hong Kong catfish"			"(Lacépède 1803)"	"Clariidae"	"SILURIFORMES"	1
"13"	"1411803003"	"CLZ"	"Clarias gariepinus"	"North African catfish"	"Poisson-chat nord-africain"	"Pez-gato"	"(Burchell 1822)"	"Clariidae"	"SILURIFORMES"	1
"13"	"1411803005"	"CMC"	"Clarias macrocephalus"	"Bighead catfish"			"Günther 1864"	"Clariidae"	"SILURIFORMES"	0
"13"	"1411803006"	"LRA"	"Clarias alluaudi"				"Boulenger 1906"	"Clariidae"	"SILURIFORMES"	0
"13"	"1411803007"	"CLN"	"Clarias anguillaris"	"Mudfish"			"(Linnaeus 1758)"	"Clariidae"	"SILURIFORMES"	1
"13"	"1411803014"	"LRN"	"Clarias ngamensis"	"Blunt-toothed African catfish"			"Castelnau 1861"	"Clariidae"	"SILURIFORMES"	0
"13"	"1411803017"	"LRT"	"Clarias theodorae"	"Snake catfish"			"Weber 1897"	"Clariidae"	"SILURIFORMES"	0
"13"	"1411803018"	"LRW"	"Clarias werneri"				"Boulenger 1906"	"Clariidae"	"SILURIFORMES"	0
"13"	"1411803019"	"CZG"	"Clarias nieuhofii"				"Valenciennes 1840"	"Clariidae"	"SILURIFORMES"	0
"13"	"1411803020"	"ZZB"	"Clarias nigromarmoratus"				"Poll 1967"	"Clariidae"	"SILURIFORMES"	0
"13"	"14118030XX"	"CTO"	"Clarias spp"	"Torpedo-shaped catfishes nei"				"Clariidae"	"SILURIFORMES"	1
"13"	"14118030XX032"	"CGM"	"Clarias gariepinus x C. macrocephalus"	"Africa-bighead catfish, hybrid"	"Poisson-chat, hybride"	"Pez-gato, híbrido"		"Clariidae"	"SILURIFORMES"	1
"13"	"1411808701"	"HEB"	"Heterobranchus bidorsalis"	"African catfish"	"Poisson-chat africain"	"Pez-gato africano"	"Geoffroy St. Hilaire 1808-09"	"Clariidae"	"SILURIFORMES"	1
"13"	"1411808702"	"HEL"	"Heterobranchus longifilis"	"Sampa"			"Valenciennes 1840"	"Clariidae"	"SILURIFORMES"	1
"13"	"14118087XX"	"WIX"	"Heterobranchus spp"	"Heterobranchus catfish nei"				"Clariidae"	"SILURIFORMES"	0
"13"	"1411813101"	"LLM"	"Clariallabes attemsi"				"(Holly 1927)"	"Clariidae"	"SILURIFORMES"	0
"13"	"1411813401"	"UGZ"	"Uegitglanis zammaranoi"				"Gianferrari 1923"	"Clariidae"	"SILURIFORMES"	0
"13"	"1411900101"	"OYB"	"Olyra burmanica"	"Longtail catfish"			"Day 1872"	"Olyridae"	"SILURIFORMES"	0
"13"	"1412105301"	"MPC"	"Malapterurus electricus"	"Electric catfish"			"(Gmelin 1789)"	"Malapteruridae"	"SILURIFORMES"	1
"13"	"1412105302"	"MPI"	"Malapterurus microstoma"	"Smallmouth electric catfish"			"Poll & Gosse 1969"	"Malapteruridae"	"SILURIFORMES"	0
"13"	"1412200101"	"UYT"	"Aguarunichthys torosus"				"Stewart 1986"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412200201"	"BPR"	"Bagropsis reinhardti"				"Lütken 1874"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412200301"	"BGP"	"Bergiaria platana"				"(Steindachner 1908)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412200401"	"BGF"	"Brachyglanis frenata"				"Eigenmann 1912"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412200501"	"BPF"	"Brachyplatystoma filamentosum"	"Kumakuma"			"(Lichtenstein 1819)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412200503"	"BPJ"	"Brachyplatystoma juruense"	"Zebra catfish"			"(Boulenger 1898)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412200504"	"BPT"	"Brachyplatystoma vaillanti"	"Laulao catfish"	"Bagre vaillant"	"Valentón"	"(Valenciennes 1840)"	"Pimelodidae"	"SILURIFORMES"	1
"13"	"1412200601"	"HYM"	"Calophysus macropterus"	"Zamurito"			"(Lichtenstein 1819)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412200701"	"HCB"	"Cheirocerus abuelo"				"(Schultz 1944)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412200801"	"DUE"	"Duopalatinus emarginatus"				"(Valenciennes 1840)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412200901"	"GDM"	"Gladioglanis machadoi"				"Ferraris & Mago-Leccia 1989"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412201001"	"GDQ"	"Goeldiella eques"				"(Müller & Troschel 1848)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412201101"	"GNP"	"Goslinia platynema"	"Slobbering catfish"			"(Boulenger 1898)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412201201"	"HBY"	"Hemisorubim platyrhynchos"	"Porthole shovelnose catfish"			"(Valenciennes 1840)"	"Pimelodidae"	"SILURIFORMES"	1
"13"	"1412201401"	"NGL"	"Nemuroglanis lanceolatus"				"Eigenmann & Eigenmann 1889"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412201501"	"MGO"	"Myoglanis collettii"				"(Steindachner 1881)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412201601"	"MDT"	"Merodontotus tigrinus"	"Tigerstriped catfish"			"Britski 1981"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412201801"	"LSX"	"Lophiosilurus alexandri"				"Steindachner 1876"	"Pimelodidae"	"SILURIFORMES"	1
"13"	"1412201901"	"LRP"	"Leiarius marmoratus"				"(Gill 1870)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412201902"	"RMI"	"Leiarius arekaima"				"(Jardine 1841)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412202001"	"IMM"	"Imparfinis mirini"				"Haseman 1911"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412202102"	"RMQ"	"Rhamdia quelen"	"South American catfish"		"Juil descolorido"	"(Quoy & Gaimard 1824)"	"Pimelodidae"	"SILURIFORMES"	1
"13"	"14122021XX"	"RNX"	"Rhamdia spp"					"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412202201"	"PMB"	"Pimelodus albicans"			"Bagre blanco"	"(Valenciennes 1840)"	"Pimelodidae"	"SILURIFORMES"	1
"13"	"1412202203"	"PMS"	"Pimelodus altissimus"				"Eigenmann & Pearson 1942"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412202206"	"PMM"	"Pimelodus fur"				"(Lütken 1874)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412202207"	"PMJ"	"Pimelodus jivaro"				"Eigenmann & Pearson 1942"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412202209"	"MDM"	"Pimelodus maculatus"			"Bagre manchado"	"Lacépède 1803"	"Pimelodidae"	"SILURIFORMES"	1
"13"	"1412202210"	"MDN"	"Pimelodus ornatus"				"Kner 1858"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412202211"	"PMI"	"Pimelodus grosskopfii"	"Capaz"			"Steindachner 1879"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412202212"	"MDP"	"Pimelodus pictus"				"Steindachner 1876"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412202213"	"MDL"	"Pimelodus platicirris"				"Borodin 1927"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"14122022XX"	"MXW"	"Pimelodus spp"					"Pimelodidae"	"SILURIFORMES"	1
"13"	"1412202301"	"SBO"	"Sorubim latirostris"				"Miranda-Ribeiro 1920"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412202302"	"SBM"	"Sorubim lima"	"Duckbill catfish"			"(Bloch & Schneider 1801)"	"Pimelodidae"	"SILURIFORMES"	1
"13"	"1412202303"	"SII"	"Sorubim trigonocephalus"				"Miranda-Ribeiro 1920"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412202401"	"PNO"	"Perrunichthys perruno"	"Leopard catfish"			"Schultz 1944"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412202501"	"PMN"	"Phenacorhamdia anisura"				"(Mees 1987)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412202601"	"PEH"	"Phractocephalus hemioliopterus"	"Redtail catfish"			"(Bloch & Schneider 1801)"	"Pimelodidae"	"SILURIFORMES"	1
"13"	"1412202701"	"PBT"	"Phreatobius cisternarum"				"Goeldi 1905"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412204001"	"MDI"	"Pinirampus pirinampu"	"Flatwhiskered catfish"			"(Spix & Agassiz 1829)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412206101"	"PMG"	"Pimelodella gracilis"	"Graceful pimelodella"			"(Valenciennes 1836)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412206102"	"PML"	"Pimelodella laticeps"				"Eigenmann 1917"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412206103"	"PMH"	"Pimelodella hasemani"				"Eigenmann 1917"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412206104"	"PMY"	"Pimelodella yuncensis"				"Steindachner 1902"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412206105"	"PMT"	"Pimelodella altipinnis"				"(Steindachner 1864)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412206201"	"MDU"	"Piramutana piramuta"				"(Kner 1858)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412206401"	"PMQ"	"Platynematichthys notatus"	"Coroatá"			"(Jardine & Schomburgk 1841)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412206901"	"TLU"	"Platysilurus barbatus"				"Haseman 1911"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412208901"	"PLJ"	"Paulicea jahu"				"Ihering 1898"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412208902"	"PLK"	"Paulicea luetkeni"	"Jaú"			"(Steindachner 1877)"	"Pimelodidae"	"SILURIFORMES"	0
"13"	"1412209001"	"UDC"	"Pseudoplatystoma corruscans"	"Spotted sorubim"		"Surubí"	"(Spix & Agassiz 1829)"	"Pimelodidae"	"SILURIFORMES"	1
